artist_id,total_n_pqnt_texte,name,type,regex
5512147,12,JKS,remove,
5512147,12,Valentin De Sieter,remove,
54619,12,Crookers,remove,
83483,12,Bantu,remove,
83483,12,BANTU,remove,
83483,12,Brotherhood Alliance Navigating Towards Unity,remove,
7189,12,Band-Aid,remove,
7189,12,Band Aid,remove,
357,12,Mecano,remove,
243985,12,Glorious,remove,
9413,12,Orchid,remove,
3099,12,Failure,remove,
5835569,12,Seoul,remove,
66231,12,Poco,remove,
173751047,12,Hibou,remove,
308867,12,The Drums,remove,
67076,12,Madrigal,remove,
1476,12,Filter,remove,
408671,12,Tombs,remove,
89734,12,Time Machine,remove,
89734,12,Time Machines,remove,
7492696,12,Sortilège,remove,
167280,12,The Techniques,remove,
167280,12,The Techiniques,remove,
167280,12,Lloyd Parks & The Techniques,remove,
167280,12,Techniques,remove,
1157710,12,Grip,remove,
1157710,12,GRIP,remove,
267174,12,Aero,remove,
1352068,12,Saint Michel,remove,
7146,12,Socalled,remove,
5902675,12,Agrume,remove,
5902675,12,Jeremy Dijoux,remove,
404042,12,Halcyon,remove,
54527,12,Fanga,remove,
1424078,11,Chacha,remove,
1424078,11,ChaCha,remove,
132365,11,Meteor,remove,
132365,11,METEOR,remove,
132365,11,メテオ,remove,
94919,11,Claud,remove,
94919,11,Claudia Jeanne Mintz,remove,
94919,11,Toast,remove,
94919,11,Claud Mintz,remove,
294183,11,Minou,remove,
1593024,11,Santiano,remove,
1279,11,OK Go,remove,
1279,11,O.K. Go,remove,
1279,11,okgo,remove,
129280,11,The Score,remove,
166701,11,Breakout,remove,
3360,11,Elefant,remove,
1072674,11,Turnstile,remove,
55287,11,Trisomie 21,remove,
55287,11,T.21,remove,
60294,11,Phosphorescent,remove,
5704063,11,Ought,remove,
213248087,11,Geezer,remove,
984164,11,Medi,remove,
622,11,Razorlight,remove,
286,11,Jem,remove,
286,11,Jemma Griffiths,remove,
286,11,Jem Griffiths,remove,
97331,11,Blowfly,remove,
2198,11,Eruption,remove,
491673,11,Aurea,remove,
491673,11,Áurea Isabel Ramos de Sousa,remove,
12973261,11,Exo,remove,
12973261,11,The Freak presents Exo,remove,
12973261,11,The Freak pres. Exo,remove,
12973261,11,BombPop,remove,
934,11,Enhancer,remove,
498003,11,The Spirit,remove,
161126,11,Wuthering Heights,remove,
15510,11,Colosseum,remove,
15510,11,Colloseum,remove,
1077922,11,Thornhill,remove,
54798,11,Illegal,remove,
536534,11,Eloquence,remove,
259644,11,Lenox,remove,
13547821,11,Passengers,remove,
13547821,11,PASSENGERS,remove,
13547821,11,パッセンジャーズ,remove,
13547821,11,The Passengers,remove,
13547821,11,I Passengers,remove,
394082,11,Carte Blanche,remove,
260836,11,Module,remove,
2507,11,Pakito,remove,
194208,11,Nene,remove,
194208,11,ネネ,remove,
194208,11,Néné,remove,
194208,11,寧音,remove,
194208,11,Nene (c.v. Takagaki Ayahi),remove,
824338,11,Les Ambassadeurs,remove,
5779,11,Hive,remove,
5779,11,The Hive,remove,
77151252,11,Carte Blanche,remove,
278529,11,Sigma,remove,
9121,11,Robin S,remove,
9121,11,Robin 5,remove,
9121,11,Robin-S,remove,
9121,11,Robin's,remove,
9121,11,Robyn S,remove,
9121,11,Robin Stone,remove,
1116739,11,Googoosh,remove,
1116739,11,فائقه آتشین,remove,
1116739,11,Faiqə Atəşin,remove,
1116739,11,گوگوش,remove,
1116739,11,Ququş,remove,
1116739,11,Gougoush,remove,
112371,11,Deen,remove,
112371,11,Deen CK,remove,
112371,11,Fuad Backović,remove,
112371,11,Lvdeen,remove,
7327640,11,Morat,remove,
2623,11,Cassie,remove,
2623,11,Cassie Ventura,remove,
1560070,11,Bessa,remove,
5731,11,Snuff,remove,
61883,11,RPM,remove,
61883,11,R.P.M.,remove,
7757,11,Meco,remove,
7757,11,Domenico Monardo,remove,
7757,11,Mecca,remove,
7757,11,Meco Monardo,remove,
6408364,11,Hater,remove,
10682,11,Origin,remove,
10682,11,Orign,remove,
998411,11,The Left,remove,
372192,11,La Canaille,remove,
78810,11,T2,remove,
1689219,11,Quakers,remove,
1662385,11,Fenster,remove,
151534,11,Delete,remove,
151534,11,Délétère,remove,
57582,11,Radium,remove,
318851,11,CEO,remove,
318851,11,ceo,remove,
5521,11,Nicolette,remove,
5521,11,Nicolette Okoh,remove,
1359760,11,The Box,remove,
1359760,11,Vincent Bergier,remove,
124530852,11,Paris Texas,remove,
258012,11,Moose,remove,
541,11,Cornershop,remove,
541,11,Conershop,remove,
541,11,Corner Shop -,remove,
541,11,Cornership,remove,
541,11,Corner Shop,remove,
342125,11,Issam,remove,
159788,11,Yazid,remove,
4784212,10,Gallant,remove,
4784212,10,Christopher Gallant,remove,
4784212,10,C. J. Gallant,remove,
9255,10,No Mercy,remove,
9255,10,The Kingfish,remove,
4995,10,Shampoo,remove,
1757,10,New Edition,remove,
16398,10,Passenger,remove,
16398,10,/Passenger.,remove,
16398,10,Michael David Rosenberg,remove,
195253,10,Stillwater,remove,
192446,10,Dead Boys,remove,
192446,10,The Dead Boys,remove,
3035,10,The Exploited,remove,
3035,10,Exploited,remove,
8531,10,The Chameleons,remove,
8531,10,The Chameleons U.K.,remove,
8531,10,Chameleons,remove,
8531,10,The Chameleons UK,remove,
8531,10,Chameleons UK,remove,
5203877,10,Mourn,remove,
1553,10,Harmonium,remove,
58409,10,Nebula,remove,
173,10,Commodores,remove,
173,10,Lionel Richie & the Commodores,remove,
173,10,The Commodores,remove,
173,10,Commodores & Lionel Richie,remove,
7181,10,Heatwave,remove,
7181,10,HEATWAVE,remove,
7181,10,Heat Wave,remove,
7181,10,ヒートウェイヴ,remove,
7181,10,Alex Gray,remove,
7181,10,Chicago's Heatwave,remove,
4516,10,En Vogue,remove,
4516,10,EnVogue,remove,
4516,10,En Vouge,remove,
7372,10,Dissection,remove,
11520007,10,Temperance,remove,
7058,10,Third World,remove,
7058,10,Thirld World,remove,
73158,10,Rogê,remove,
4288,10,Daedelus,remove,
4288,10,Daedulus,remove,
71970192,10,Afterlife,remove,
71970192,10,Aferlife,remove,
1079422,10,The Cry,remove,
178245,10,Kink,remove,
178245,10,KiNK,remove,
11229,10,The Paradise,remove,
7531,10,The Outlaws,remove,
7531,10,Outlaws,remove,
1000653,10,Acres,remove,
448560,10,Magneto,remove,
448560,10,Vlad Krivoshein,remove,
144225,10,Lenka,remove,
144225,10,Lenka Eden Kripac,remove,
8284000,10,Conjurer,remove,
3939,10,Klint,remove,
57651,10,Solace,remove,
57651,10,david.solace,remove,
57651,10,solacednb,remove,
57651,10,David Kossi,remove,
990551,10,Drinks,remove,
15942,10,Batmobile,remove,
54822,10,Prisca,remove,
54822,10,Nadine Ligeron,remove,
456802,10,Sts,remove,
456802,10,STS,remove,
456802,10,Sugar Tongue Slim,remove,
456802,10,Don Carlos Price,remove,
4069809,10,Intenable,remove,
6410,10,Conflict,remove,
64175,10,The Redskins,remove,
64175,10,Redskins,remove,
2854,10,Au bonheur des dames,remove,
2854,10,Au Bohneur des Dames,remove,
6343,10,Booster,remove,
388326,10,Valkyrie,remove,
391002,10,Détente,remove,
1241613,10,Monolithe,remove,
7009,10,Caliban,remove,
98,10,Evanescence,remove,
98,10,Evanscence,remove,
98,10,エヴァネッセンス,remove,
98,10,エバネッセンス,remove,
98,10,Evanesence,remove,
98,10,Evanescense,remove,
98,10,Evanescene,remove,
64329,10,Cham,remove,
64329,10,Baby Cham,remove,
546,10,Mýa,remove,
546,10,Mya,remove,
546,10,Mýa Marie Harrison,remove,
6192554,10,Almeria,remove,
1284514,10,Jaja,remove,
2505,10,Alter Ego,remove,
540064,10,Ezekiel,remove,
15490,10,Camouflage,remove,
315908,10,Afterglow,remove,
392151,10,Alpine,remove,
99109,9,Talisman,remove,
467584,9,ALB,remove,
467584,9,Alb,remove,
4437965,9,Indila,remove,
419519,9,Inside Out,remove,
17138,9,Braid,remove,
197319,9,Lik,remove,
1457899,9,Les Schtroumpfs,remove,
1457899,9,Smurfarna,remove,
1457899,9,De Smurfen,remove,
1457899,9,Smurfene,remove,
1457899,9,Los Pitufos,remove,
1457899,9,Smølferne,remove,
1457899,9,Die Schlümpfe,remove,
1457899,9,The Smurfs,remove,
1457899,9,Smerfy,remove,
1457899,9,Smurffit,remove,
1457899,9,Smurfane,remove,
1457899,9,smurfaen,remove,
1457899,9,Smurfer,remove,
1457899,9,Smurf,remove,
1457899,9,Smurfenhitsen,remove,
1457899,9,Smurfehits,remove,
1457899,9,Smurfe,remove,
1457899,9,Hupikék Törpikék,remove,
1457899,9,Les Smurfs,remove,
524021,9,Murmur,remove,
79689,9,The Kids,remove,
79689,9,Norsk the Kids,remove,
409950,9,Tobacco,remove,
409950,9,TOBACCO,remove,
111838,9,Maserati,remove,
1894,9,The Searchers,remove,
1894,9,Searchers,remove,
1894,9,Seachers,remove,
317706,9,Affinity,remove,
9267,9,Mastodon,remove,
9267,9,Mastadon,remove,
565916,9,Panopticon,remove,
255436,9,Carnation,remove,
76457,9,Nightfall,remove,
76457,9,nightfall,remove,
145298,9,Device,remove,
1622596,9,Takeoff,remove,
1622596,9,Kirsnick Khari Ball,remove,
1622596,9,Phew,remove,
1622596,9,Kirsnick Ball,remove,
1622596,9,K. Ball,remove,
323984,9,Caveman,remove,
367863,9,Les Prêtres,remove,
1274038,9,Tropic of Cancer,remove,
324870,9,Overdose,remove,
253134,9,The Architect,remove,
253134,9,Architect,remove,
380482,9,Ocho,remove,
289138,9,Coconuts,remove,
289138,9,CoConuts,remove,
5841997,9,LE NOISEUR,remove,
5841997,9,Le Noiseur,remove,
5841997,9,Simon Campocasso,remove,
5435777,9,Zélie,remove,
208005,9,Tuxedo,remove,
4371,9,Sweetback,remove,
5726,9,Spoken,remove,
614866,9,The Last Detail,remove,
66336,9,Germs,remove,
66336,9,The Germs,remove,
57740,9,Versari,remove,
4065685,9,Sloy,remove,
8784,9,Noisettes,remove,
8784,9,The Noisettes,remove,
7708,9,Vader,remove,
4655,9,Atmosphere,remove,
12467900,9,M le Maudit,remove,
12467900,9,M Le Maudit,remove,
1280174,9,Firestone,remove,
1280174,9,Danny Weeland,remove,
6602,9,Icarus,remove,
170501,9,Steffi,remove,
1652272,9,Roam,remove,
1652272,9,ROAM,remove,
13486,8,Hifi,remove,
13486,8,Hi‐Fi,remove,
13486,8,HIFI,remove,
13486,8,HiFi,remove,
13486,8,HI‐FI,remove,
13486,8,Hi Fi,remove,
13828,8,Gramme,remove,
56218,8,Offering,remove,
1471,8,Gob,remove,
418671,8,Guards,remove,
10646,8,Face to Face,remove,
10646,8,face to face,remove,
10646,8,Face To Face,remove,
3278,8,The Church,remove,
3278,8,The Chruch,remove,
15194279,8,Hatchet,remove,
17103,8,Tourniquet,remove,
9544,8,Bulldozer,remove,
469565,8,VOLUMES,remove,
469565,8,Volumes,remove,
344,8,10 Years,remove,
5874,8,Krys,remove,
5874,8,Крыс,remove,
192354,8,Novel,remove,
192354,8,Alonzo Mario Stevenson,remove,
192354,8,Alonzo Stevenson,remove,
1261918,8,Clever,remove,
1261918,8,Joshua Tyler Huie,remove,
1261918,8,DJ Clever,remove,
1655396,8,Mez,remove,
1655396,8,KIng Mez,remove,
1655396,8,Morris W. Ricks II,remove,
455285,8,Replicant,remove,
5780,8,Girl Talk,remove,
5780,8,Girltalk,remove,
545848,8,Golden Boy,remove,
545848,8,Goldenboy,remove,
5507474,8,Enola Gay,remove,
5507474,8,Engola Gay,remove,
55830,8,Soldout,remove,
55830,8,Sold out,remove,
328933,8,Springtime,remove,
328933,8,"Gareth Liddiard, Jim White and Chris Abrahams",remove,
194024,8,The Cadillacs,remove,
194024,8,Cadillacs,remove,
2332,8,The Teddy Bears,remove,
2332,8,Teddy Bears,remove,
1013151,8,The Samples,remove,
1013151,8,Samples,remove,
1715,8,Lightning Bolt,remove,
1715,8,lightning bolt,remove,
429252,8,Fences,remove,
7620560,8,David Duchovny,remove,
794596,8,Geneva,remove,
794596,8,GENEVA,remove,
5331,8,The Commitments,remove,
5331,8,The Committments,remove,
5331,8,The Commitment,remove,
5331,8,Commitments,remove,
5331,8,The Commiments,remove,
10236730,8,Preoccupations,remove,
10236730,8,Viet Cong,remove,
1620518,8,Pegase,remove,
8201,8,Slaughter,remove,
200545,8,Bethlehem,remove,
200545,8,Betlehem,remove,
1402088,8,Griffon,remove,
1113629,8,Mustard,remove,
1113629,8,Dijon Isaiah McFarlane,remove,
1113629,8,Dijon McFarlane,remove,
162578717,8,The Free,remove,
1228896,8,Juveniles,remove,
9058,8,The Books,remove,
9058,8,"Books, The",remove,
506847,8,Kingpin,remove,
305885,8,Shogun,remove,
1218653,8,Gnome,remove,
59658,8,The Call,remove,
2206,8,Deep Forest,remove,
2206,8,Deep Forest III,remove,
2206,8,Deep Forrest,remove,
537266,7,Mija,remove,
537266,7,Miija,remove,
537266,7,Amber Giles,remove,
537266,7,Julia Frąckiewicz,remove,
15562,7,Azra,remove,
87262,7,Houcine,remove,
87262,7,Houcine Camara,remove,
1380509,7,Dent May,remove,
1380509,7,Dent May & His Magnificent Ukulele,remove,
1380509,7,Dent May and His Magnificent Ukulele,remove,
1380509,7,Dent May & His Magnificent Ukelele,remove,
1602878,7,Passe-Partout,remove,
1602878,7,Passe‐Partout,remove,
14589,7,Taco,remove,
14589,7,Taco Ockerse,remove,
170109,7,Mongrel,remove,
215170,7,Truly,remove,
6505,7,Envy,remove,
6505,7,envy,remove,
1572448,7,Thao,remove,
110699,7,Esperanto,remove,
10130,7,Stretch,remove,
10130,7,Jona in the Whale (Stretch),remove,
146399,7,Les Parisiennes,remove,
59488,7,Uniform,remove,
345,7,Athlete,remove,
345,7,Athelete,remove,
10920,7,First Blood,remove,
58247,7,Nazca,remove,
58247,7,ナスカ,remove,
58247,7,Nasuka,remove,
10681,7,Sinister,remove,
76471,7,Trepalium,remove,
438927,7,Shockwave,remove,
62393,7,Turbulence,remove,
2981,7,Neurosis,remove,
124837,7,Pumpkin,remove,
85660452,7,Stellar,remove,
85660452,7,스텔라,remove,
4522505,7,Big Data,remove,
13532,7,Interlope,remove,
15342,7,Worlds Apart,remove,
15342,7,World's Apart,remove,
15997,7,Chagrin D'amour,remove,
15997,7,Chagrin d’amour,remove,
310621,7,The Barbarians,remove,
310621,7,Barbarians,remove,
310621,7,"Barbarians, The",remove,
310621,7,Barbarian Horde,remove,
9919,7,Great White,remove,
7471698,7,Movements,remove,
408375,7,Anubis,remove,
1118220,7,Gygax,remove,
7587770,7,Sordide,remove,
6456,7,Behemoth,remove,
149221,7,Quicksand,remove,
693,7,Incubus,remove,
662,7,Les Inconnus,remove,
413857,7,Mazes,remove,
63107172,1,Later.,remove,
